num_countries,years_school,height,who_am_I
0,18.0,4.392545788916836,Adult
3,23.0,5.037917219737368,Adult
4,6.0,5.479142236801484,Adult
11,23.0,5.1373904211547545,Adult
0,24.0,5.49351270624137,Adult
2,20.0,5.269539023189888,Adult
2,25.0,5.592550997372007,Adult
1,15.0,6.207479174902798,Adult
0,21.0,4.8940481007864465,Adult
2,15.0,4.480797181194236,Adult
0,18.0,4.688919230120222,Adult
1,20.0,5.264872125713039,Adult
11,7.0,4.981537407919893,Adult
0,9.0,4.222513501523443,Adult
3,5.0,4.765883543111338,Adult
1,23.0,5.061350899599972,Adult
5,5.0,6.555625454661668,Adult
0,6.0,7.557011084843857,Adult
0,21.0,5.3992039723646466,Adult
0,16.0,4.256925798616534,Adult
3,0.0,5.141081176951921,Adult
0,19.0,5.474193804441381,Adult
3,13.0,5.2173674353599715,Adult
0,12.0,4.452428378523786,Adult
0,3.0,4.202192263527043,Adult
3,18.0,4.865767642692178,Adult
4,4.0,5.143901497265467,Adult
2,22.0,4.42268813075232,Adult
9,21.0,6.2357330298022235,Adult
3,7.0,4.769663930235441,Adult
4,18.0,4.207110440992542,Adult
0,3.0,4.6152667026852265,Adult
7,18.0,6.052837631578551,Adult
0,16.0,4.3708692137963725,Adult
0,11.0,4.858794015373395,Adult
0,0.0,4.9730504175197145,Adult
0,22.0,4.3786325409877715,Adult
3,17.0,5.3804372321504434,Adult
0,0.0,6.165222075652316,Adult
5,17.0,6.4960749326409335,Adult
1,22.0,4.7877872573541085,Adult
0,15.0,4.365768046343995,Adult
1,11.0,4.517904858395807,Adult
0,19.0,4.219514823697863,Adult
0,23.0,5.0109107258525984,Adult
7,20.0,5.950596383813274,Adult
0,4.0,4.8851160261006505,Adult
0,7.0,4.815967976436243,Adult
1,0.0,5.64325637305151,Adult
3,24.0,4.54484080023433,Adult
2,8.0,6.059228896137549,Adult
3,23.0,5.037917219737368,Adult
0,7.0,6.296496516875661,Adult
3,25.0,4.332295528914341,Adult
5,16.0,5.791746092403831,Adult
0,22.0,5.218622519575418,Adult
0,11.0,5.880432102389514,Adult
8,22.0,6.201451133502488,Adult
0,25.0,6.438769759731555,Adult
6,6.0,5.834939005027689,Adult
4,7.0,5.987902493009566,Adult
4,10.0,6.382618787820759,Adult
0,2.0,5.225569252011095,Adult
6,12.0,5.485491844080183,Adult
0,24.0,5.303758350757264,Adult
0,18.0,5.7111764864799826,Adult
4,21.0,5.8646581767436174,Adult
7,5.0,4.685503438288398,Adult
0,0.0,6.324522561559722,Adult
2,24.0,5.7061273713961045,Adult
0,19.0,5.404764682080151,Adult
0,2.0,4.372185991237916,Adult
1,16.0,5.152236007465144,Adult
0,1.0,5.287852985102028,Adult
2,20.0,5.019367751566362,Adult
8,9.0,4.473776513183021,Adult
6,18.0,6.480174508866138,Adult
1,25.0,5.875327964184572,Adult
8,2.0,4.6365417501671535,Adult
2,24.0,4.505924991127387,Adult
9,20.0,6.056127830260695,Adult
1,20.0,5.561922836029451,Adult
0,17.0,5.2005468841581886,Adult
5,12.0,4.35692892000535,Adult
3,22.0,6.373007650032294,Adult
0,18.0,6.303416124845696,Adult
0,0.0,4.369139960223651,Adult
0,12.0,5.191780846047088,Adult
0,20.0,5.409706733741904,Adult
9,5.0,5.006830741857791,Adult
7,13.0,4.244268944119023,Adult
3,12.0,4.404370811332804,Adult
10,20.0,5.3580102040422215,Adult
0,20.0,6.381328885599746,Adult
2,10.0,5.9626086194550245,Adult
0,10.0,5.286095952358995,Adult
0,5.0,4.683792759626557,Adult
7,11.0,6.159979284107555,Adult
0,8.0,5.137533607988191,Adult
2,20.0,4.25182883200252,Adult
0,23.0,4.329679887095663,Adult
0,4.0,4.933869164189975,Adult
8,21.0,5.510211008859715,Adult
0,9.0,5.380522871783769,Adult
0,0.0,5.503034014534495,Adult
0,14.0,4.9271333900645296,Adult
7,18.0,6.028271161797362,Adult
4,23.0,4.328287825335629,Adult
0,10.0,4.3861283717142125,Adult
9,19.0,4.288573402174155,Adult
0,12.0,6.129910096151144,Adult
0,2.0,5.040287247687962,Adult
0,0.0,6.165222075652316,Adult
1,24.0,6.061016604500157,Adult
8,25.0,5.867088157519919,Adult
1,20.0,4.472247462951726,Adult
0,15.0,5.696929933483758,Adult
0,22.0,4.345819758760031,Adult
0,13.0,5.397817657347259,Adult
0,25.0,6.123957025794783,Adult
0,21.0,5.036103844173925,Adult
3,1.0,5.178523063999633,Adult
5,16.0,4.961847479338937,Adult
8,1.0,4.4217888580957565,Adult
9,18.0,6.361051061568311,Adult
8,13.0,5.54572740990098,Adult
0,8.0,4.801030415538358,Adult
0,14.0,4.482583882289671,Adult
0,15.0,6.0659456480595875,Adult
7,16.0,4.251112048365642,Adult
3,3.0,5.378699153950636,Adult
2,15.0,4.891125374954811,Adult
0,25.0,4.6034636634083625,Adult
4,25.0,6.342387649425151,Adult
0,23.0,4.856902251696409,Adult
0,4.0,6.056458556479748,Adult
9,23.0,6.397774408653206,Adult
12,19.0,4.341789575039408,Adult
0,14.0,5.505313563335985,Adult
0,21.0,4.687717851445169,Adult
2,6.0,4.812256762297748,Adult
8,24.0,4.812124278730348,Adult
0,25.0,4.360800837441092,Adult
2,25.0,4.867489726528108,Adult
12,19.0,5.019806110907714,Adult
8,19.0,5.2021653479013485,Adult
6,23.0,5.405880925710537,Adult
4,19.0,5.380010596069435,Adult
3,16.0,5.464588899456592,Adult
8,24.0,4.7735233313478025,Adult
5,4.0,5.919929303367863,Adult
0,18.0,5.72935247376878,Adult
3,22.0,4.3838723740978045,Adult
1,1.0,4.628571064154267,Adult
4,19.0,4.608795680330379,Adult
0,18.0,5.1676434579250135,Adult
3,23.0,5.615024115457609,Adult
7,6.0,5.9569510235830885,Adult
1,7.0,4.231510068967989,Adult
0,5.0,5.178138756643213,Adult
3,23.0,5.037917219737368,Adult
4,22.0,4.7480323350245515,Adult
0,21.0,5.989737016647887,Adult
0,5.0,4.378844158159595,Adult
2,17.0,5.533373887279914,Adult
0,23.0,5.5122440549995195,Adult
0,16.0,4.47997287376631,Adult
0,20.0,5.378663504278838,Adult
3,23.0,4.516660837433078,Adult
0,5.0,5.1563357118500965,Adult
1,12.0,4.4575707262374475,Adult
11,24.0,6.196452124496607,Adult
5,22.0,4.62495367191492,Adult
0,11.0,5.392957551012441,Adult
0,22.0,5.6435648295553005,Adult
6,22.0,4.802745870652502,Adult
7,2.0,5.158150293832512,Adult
0,22.0,5.28023731221187,Adult
0,6.0,7.557011084843857,Adult
8,7.0,5.431326519545362,Adult
0,5.0,4.9162307013511946,Adult
0,9.0,4.328934109100277,Adult
5,9.0,6.013942733365675,Adult
0,22.0,6.442172085713558,Adult
2,24.0,4.306404710248424,Adult
6,17.0,5.939565394649208,Adult
4,23.0,4.5081035902502,Adult
0,12.0,4.256750789846777,Adult
1,10.0,4.3218919748657605,Adult
0,22.0,4.739662494500791,Adult
0,21.0,4.446098210133658,Adult
11,13.0,5.727180100449942,Adult
7,9.0,5.155534167783424,Adult
0,1.0,5.629896705804247,Adult
7,17.0,4.2327603166007215,Adult
0,16.0,6.2684801326115736,Adult
4,18.0,6.156891720910793,Adult
1,19.0,5.52751234261165,Adult
0,23.0,5.8484658608610145,Adult
0,25.0,5.4413978045527145,Adult
2,6.0,6.1731440770292325,Adult
3,20.0,6.2740475368333515,Adult
1,2.0,5.523791095909106,Adult
4,21.0,4.933433834918511,Adult
10,18.0,4.880515310672032,Adult
0,7.0,5.859199097530889,Adult
0,23.0,4.600331739115432,Adult
0,9.0,5.786018354593753,Adult
1,24.0,4.610348769826572,Adult
3,16.0,5.6787752087367895,Adult
0,5.0,6.381576846474791,Adult
2,23.0,5.1790804106295525,Adult
0,10.0,6.0448126576965,Adult
0,17.0,4.8026455431127495,Adult
0,25.0,4.872906798868061,Adult
8,2.0,6.307730247587987,Adult
12,21.0,4.552620856666811,Adult
10,11.0,5.518263843198068,Adult
3,6.0,4.243524912230907,Adult
0,16.0,4.718065114893826,Adult
5,23.0,5.078562634453821,Adult
7,7.0,6.062153373146305,Adult
6,20.0,5.35273398237479,Adult
3,4.0,4.524191202612808,Adult
7,19.0,4.672965053870751,Adult
0,19.0,5.432273362119084,Adult
7,16.0,4.501594546190043,Adult
0,21.0,5.036103844173925,Adult
0,5.0,4.6452245097492115,Adult
0,5.0,6.429553270798007,Adult
6,2.0,5.714235309025124,Adult
6,10.0,4.477556546653983,Adult
0,0.0,6.499734621521273,Adult
0,2.0,5.235939589166582,Adult
0,11.0,5.392957551012441,Adult
0,4.0,6.398303829576148,Adult
5,17.0,4.906458024599728,Adult
0,18.0,6.290242708883557,Adult
0,22.0,5.7729004188479385,Adult
0,18.0,4.626653971827132,Adult
0,11.0,4.23179272352116,Adult
3,20.0,4.240674337823799,Adult
0,6.0,5.371439628160901,Adult
3,7.0,4.776216823647032,Adult
3,0.0,5.7136921979053685,Adult
0,20.0,4.937536468874964,Adult
0,7.0,4.4047951050411775,Adult
9,16.0,4.218937169839425,Adult
5,5.0,5.563409902213934,Adult
0,11.0,5.465917671872015,Adult
3,25.0,4.710802921648537,Adult
2,24.0,5.690094849728893,Adult
0,21.0,5.382110298995645,Adult
1,18.0,7.257993078920876,Adult
1,2.0,5.523791095909106,Adult
4,25.0,4.5399271397163945,Adult
3,12.0,5.3861546154144015,Adult
4,24.0,5.2282932754287765,Adult
4,14.0,4.453244878569777,Adult
4,22.0,4.221700746494363,Adult
0,9.0,4.689009139759372,Adult
4,5.0,5.467781608864943,Adult
2,2.0,5.588477984018068,Adult
0,25.0,6.137668149854827,Adult
2,7.0,6.093236410788117,Adult
0,1.0,5.6997625968549785,Adult
4,24.0,5.275933395224432,Adult
0,16.0,5.747004890268967,Adult
0,21.0,5.989737016647887,Adult
0,19.0,4.233388882649057,Adult
0,17.0,5.092532125625698,Adult
13,12.0,4.560960830902814,Adult
1,15.0,5.181331413160481,Adult
0,5.0,5.618243044145983,Adult
1,16.0,5.315048319746413,Adult
0,9.0,4.328934109100277,Adult
0,13.0,5.4938764110872915,Adult
2,21.0,5.6186964032816205,Adult
0,18.0,6.303416124845696,Adult
3,1.0,4.272660613229831,Adult
0,23.0,4.547889919719465,Adult
6,18.0,4.316131184441408,Adult
1,8.0,4.732410137819258,Adult
4,18.0,6.1352479209040345,Adult
0,20.0,4.389890429514232,Adult
7,10.0,5.793271362865398,Adult
0,12.0,5.944706771439218,Adult
5,21.0,6.111753248555763,Adult
2,22.0,5.787698675794135,Adult
1,8.0,4.959197008221618,Adult
4,25.0,4.4331495797906975,Adult
6,10.0,4.477556546653983,Adult
0,5.0,6.381576846474791,Adult
3,19.0,6.1238448844151385,Adult
3,23.0,6.008745129522096,Adult
10,23.0,4.624563157613308,Adult
3,13.0,4.8944801046624224,Adult
3,25.0,5.938401056436248,Adult
6,15.0,6.730883375017201,Adult
0,11.0,5.1289617053022845,Adult
0,1.0,4.571016089199691,Adult
0,23.0,5.9115718440481055,Adult
0,24.0,6.250179769435696,Adult
2,12.0,4.480269500273968,Adult
1,13.0,5.221679866701443,Adult
2,7.0,6.093236410788117,Adult
1,24.0,5.569060874949059,Adult
9,16.0,4.218937169839425,Adult
0,24.0,6.3247177178718745,Adult
6,16.0,4.632594815744251,Adult
0,2.0,5.761295539053122,Adult
6,21.0,5.4736883554276,Adult
1,7.0,6.142040365639999,Adult
0,14.0,5.211060380911864,Adult
0,10.0,5.332030653077403,Adult
11,18.0,5.180303086272589,Adult
6,23.0,5.405880925710537,Adult
0,22.0,4.939193114822668,Adult
0,9.0,4.5678556090933435,Adult
3,20.0,5.689133909762876,Adult
4,7.0,4.917724638429683,Adult
0,24.0,4.231164204446922,Adult
2,24.0,4.280231405871401,Adult
11,22.0,5.490174829812288,Adult
5,24.0,5.90979753498441,Adult
8,13.0,6.096430402307327,Adult
0,17.0,4.300900532221943,Adult
2,5.0,4.809439614332545,Adult
4,23.0,5.508620387199677,Adult
13,18.0,5.622527448131889,Adult
0,22.0,5.472089368695332,Adult
0,24.0,5.187758217623646,Adult
0,21.0,5.576294199650475,Adult
5,11.0,5.478679692122396,Adult
9,4.0,4.651756839453818,Adult
3,8.0,4.627901968190501,Adult
0,23.0,5.5122440549995195,Adult
0,16.0,5.356401357723438,Adult
3,0.0,5.141081176951921,Adult
5,24.0,6.0228021255451365,Adult
1,7.0,4.285272523951538,Adult
2,21.0,5.949321786297388,Adult
0,16.0,4.7764385086146905,Adult
10,5.0,4.228979303382362,Adult
0,10.0,4.62666126154387,Adult
2,17.0,6.09601976736633,Adult
8,4.0,6.144371855730313,Adult
0,18.0,5.024287691984823,Adult
2,20.0,6.042505626110652,Adult
4,19.0,4.760964131120364,Adult
1,6.0,5.9723744155409575,Adult
1,24.0,4.302987169787821,Adult
3,18.0,5.278178862445673,Adult
1,4.0,5.7615817897387185,Adult
0,25.0,5.597487543989441,Adult
12,19.0,5.019806110907714,Adult
3,23.0,6.465631378066634,Adult
0,25.0,5.3532057079381055,Adult
4,4.0,4.572215863538134,Adult
0,20.0,5.571002305669603,Adult
4,8.0,4.6695627290224095,Adult
0,19.0,5.833274265931301,Adult
2,24.0,4.2022165324397145,Adult
7,5.0,4.236469374964564,Adult
9,16.0,5.195250308502693,Adult
0,2.0,4.473993488427227,Adult
6,0.0,4.436283280199858,Adult
0,3.0,5.718631227487638,Adult
1,1.0,5.7736892294528195,Adult
2,15.0,6.176601377447781,Adult
0,17.0,4.611356197418554,Adult
4,8.0,4.567730805258726,Adult
6,13.0,4.9160173637253095,Adult
1,15.0,4.7582777197355695,Adult
3,20.0,6.13209997511766,Adult
5,2.0,6.225506976235187,Adult
10,20.0,6.252841659142266,Adult
0,12.0,4.619529930401582,Adult
0,20.0,5.9467324310422205,Adult
0,15.0,6.37340194130367,Adult
5,21.0,4.458715534628057,Adult
0,3.0,4.31165918922405,Adult
4,3.0,6.017559646096367,Adult
9,24.0,5.244927461349747,Adult
0,2.0,5.3778863004883135,Adult
0,2.0,5.235939589166582,Adult
4,21.0,4.345718262180748,Adult
9,11.0,4.2564685880759985,Adult
0,4.0,6.056458556479748,Adult
1,20.0,5.564172507473073,Adult
12,19.0,5.019806110907714,Adult
2,18.0,6.037298132520722,Adult
0,15.0,6.13737690138924,Adult
0,7.0,5.888343506836819,Adult
7,18.0,6.052837631578551,Adult
0,25.0,4.590183054745888,Adult
8,9.0,5.877104876217058,Adult
0,11.0,5.545352965428407,Adult
1,18.0,5.941772752033598,Adult
4,1.0,6.261306484703463,Adult
0,3.0,4.5240260647378685,Adult
0,25.0,6.137668149854827,Adult
8,9.0,5.877104876217058,Adult
0,11.0,5.465917671872015,Adult
5,8.0,4.62918954771088,Adult
0,14.0,4.54272203158613,Adult
0,20.0,4.568765954457096,Adult
2,12.0,4.615128893252313,Adult
0,20.0,5.5930647722478355,Adult
7,22.0,5.000284607478871,Adult
0,21.0,4.473277961804488,Adult
6,4.0,4.215878361532022,Adult
0,19.0,4.363306569924173,Adult
1,10.0,4.3087705618682115,Adult
5,23.0,6.238161422565803,Adult
5,4.0,6.0933994043940745,Adult
13,21.0,6.4913156420872165,Adult
1,22.0,4.4921564195904935,Adult
2,7.0,4.216454979729943,Adult
1,1.0,4.422729096117153,Adult
1,6.0,6.478668463885709,Adult
0,0.0,6.324522561559722,Adult
4,11.0,5.220937636436117,Adult
5,6.0,4.401539189416622,Adult
3,16.0,5.6787752087367895,Adult
0,2.0,4.787337430699346,Adult
2,6.0,4.466613563736384,Adult
1,20.0,5.561922836029451,Adult
0,17.0,4.266914715693699,Adult
1,19.0,4.737005195879839,Adult
3,25.0,4.332295528914341,Adult
2,20.0,4.68528976878664,Adult
5,12.0,4.70097109618945,Adult
5,23.0,6.238161422565803,Adult
11,3.0,4.728475146608722,Adult
0,17.0,4.213005331675073,Adult
4,2.0,5.686307296188966,Adult
0,7.0,4.229321309142581,Adult
9,19.0,6.235279842712743,Adult
0,4.0,5.079345658537539,Adult
6,20.0,6.279732473737313,Adult
0,0.0,4.9730504175197145,Adult
5,22.0,5.0077149660469,Adult
1,1.0,4.8170958962960055,Adult
2,9.0,6.1681589706512545,Adult
3,23.0,4.6432810179460136,Adult
0,17.0,5.984091252096068,Adult
2,25.0,5.33916459053226,Adult
5,9.0,5.693861047041974,Adult
0,5.0,5.131375354926892,Adult
5,17.0,5.891572446678993,Adult
1,19.0,5.047850798345367,Adult
5,6.0,4.401539189416622,Adult
0,23.0,5.8484658608610145,Adult
3,25.0,4.900262166957671,Adult
0,12.0,4.396649326272517,Adult
3,16.0,5.6787752087367895,Adult
2,1.0,4.750836354429558,Adult
7,6.0,4.761156739444028,Adult
4,24.0,4.509530126883132,Adult
3,3.0,5.378699153950636,Adult
2,11.0,4.807379818523362,Adult
5,21.0,4.42681493005499,Adult
0,17.0,4.586128158030732,Adult
0,1.0,5.004893234178679,Adult
0,4.0,5.499417088337348,Adult
8,16.0,5.77099900095288,Adult
0,11.0,4.23179272352116,Adult
0,9.0,4.861296753960157,Adult
5,22.0,5.919370178287423,Adult
15,22.0,6.254791913851358,Adult
0,14.0,5.70270357490578,Adult
2,24.0,4.540173264204652,Adult
3,25.0,4.332295528914341,Adult
5,24.0,4.654001968594702,Adult
3,16.0,4.411283322291921,Adult
0,3.0,4.31165918922405,Adult
5,4.0,6.3531809054909525,Adult
3,12.0,4.404370811332804,Adult
0,5.0,4.680766966384517,Adult
2,22.0,5.796154891513183,Adult
1,16.0,5.948709457415133,Adult
6,13.0,4.563534929556206,Adult
0,3.0,5.051386832341155,Adult
6,9.0,5.808597665053678,Adult
10,11.0,5.518263843198068,Adult
1,1.0,4.628571064154267,Adult
4,18.0,4.541673813909688,Adult
2,7.0,5.027284885166402,Adult
0,19.0,5.474686734947046,Adult
0,18.0,4.675770251592271,Adult
4,10.0,4.70718394099024,Adult
0,18.0,4.652494868137834,Adult
0,13.0,6.345230844157128,Adult
2,16.0,5.976603992807801,Adult
0,22.0,4.36335707516545,Adult
0,4.0,4.444999953594735,Adult
17,2.0,4.940669931198379,Adult
0,17.0,5.323424634310477,Adult
1,20.0,4.472247462951726,Adult
4,1.0,4.26089504732408,Adult
0,9.0,4.838321733345343,Adult
7,23.0,6.281895598865386,Adult
4,11.0,5.220937636436117,Adult
0,5.0,5.618243044145983,Adult
5,22.0,4.62495367191492,Adult
0,13.0,4.28807423114882,Adult
0,5.0,5.178138756643213,Adult
6,23.0,6.30040318972755,Adult
4,25.0,4.297262563244223,Adult
0,24.0,4.8450029812035815,Adult
0,20.0,6.414927602771844,Adult
6,22.0,5.228573029894815,Adult
7,24.0,4.445184022583743,Adult
5,23.0,4.966447548521669,Adult
0,12.0,4.239832034858538,Adult
3,21.0,6.49238401402866,Adult
3,23.0,5.621272245029865,Adult
2,16.0,4.886744351301765,Adult
0,22.0,4.738391985874582,Adult
0,23.0,4.600331739115432,Adult
11,7.0,5.016997326276,Adult
4,17.0,4.999575257682986,Adult
3,13.0,4.975021537129367,Adult
2,25.0,5.122974569332147,Adult
6,8.0,6.2147325906277695,Adult
0,0.0,5.761848326102832,Adult
8,25.0,6.413899376625202,Adult
4,25.0,6.491212136334332,Adult
4,10.0,5.470205177118236,Adult
0,3.0,4.69562899534467,Adult
7,20.0,6.451311062810043,Adult
7,16.0,4.501594546190043,Adult
7,22.0,4.516413341863639,Adult
1,16.0,5.152236007465144,Adult
2,22.0,5.318379664529993,Adult
2,22.0,5.6351720864476755,Adult
3,23.0,4.516660837433078,Adult
5,14.0,4.948170404859927,Adult
13,18.0,5.622527448131889,Adult
0,24.0,6.348415377940789,Adult
6,25.0,5.0908272913662,Adult
3,4.0,4.475908182797556,Adult
5,6.0,8.30393845969381,Adult
0,7.0,5.780429237724506,Adult
0,16.0,6.2684801326115736,Adult
0,21.0,5.989737016647887,Adult
8,17.0,4.469992942426602,Adult
0,5.0,4.364459170357022,Adult
0,18.0,5.598870865057071,Adult
0,7.0,5.020242254688199,Adult
0,17.0,4.611356197418554,Adult
0,18.0,5.046705518789596,Adult
2,8.0,6.059228896137549,Adult
11,24.0,6.196452124496607,Adult
9,21.0,6.2357330298022235,Adult
6,20.0,4.379209967964801,Adult
9,19.0,6.235279842712743,Adult
0,18.0,5.72935247376878,Adult
6,2.0,4.477197327294067,Adult
2,19.0,4.533321992237728,Adult
0,18.0,5.048667206245802,Adult
4,14.0,4.453244878569777,Adult
9,19.0,5.140534492137934,Adult
10,16.0,4.7561843455280615,Adult
0,25.0,5.9451545618226564,Adult
1,8.0,6.143199136843243,Adult
8,7.0,5.431326519545362,Adult
3,23.0,4.6432810179460136,Adult
1,25.0,4.71245187260179,Adult
8,7.0,4.446372000713506,Adult
0,13.0,5.646872729006839,Adult
6,25.0,5.0908272913662,Adult
7,23.0,6.0654892307640855,Adult
0,10.0,4.9075499955349615,Adult
3,0.0,5.7136921979053685,Adult
1,6.0,4.560712164094649,Adult
13,15.0,5.822567571836205,Adult
1,18.0,5.293061321325774,Adult
0,15.0,4.30537926524692,Adult
1,13.0,4.989449344346344,Adult
1,15.0,5.926633892710775,Adult
1,24.0,5.165232947149754,Adult
2,15.0,5.452838294845273,Adult
0,14.0,4.649356620673459,Adult
0,4.0,4.5650217735301535,Adult
6,2.0,4.477197327294067,Adult
0,5.0,6.220316844235893,Adult
0,8.0,6.299129189032955,Adult
4,6.0,5.830486747619285,Adult
0,18.0,6.135756238656522,Adult
1,19.0,5.176608344046278,Adult
7,15.0,4.753571648872624,Adult
4,21.0,5.726151766401397,Adult
1,21.0,6.111209054035529,Adult
2,9.0,6.1681589706512545,Adult
12,9.0,5.058640750610723,Adult
8,19.0,7.347551974597571,Adult
0,18.0,6.278115698737822,Adult
12,4.0,5.091759796746966,Adult
0,15.0,4.453271921435673,Adult
9,24.0,5.745360096591615,Adult
6,8.0,5.56415784169046,Adult
0,11.0,5.843603526809508,Adult
6,25.0,6.401872975015639,Adult
3,21.0,4.489505886221703,Adult
3,14.0,6.3290287589352605,Adult
0,16.0,4.7764385086146905,Adult
0,11.0,5.437813677624792,Adult
0,0.0,5.854647266509563,Adult
5,17.0,4.300630469264842,Adult
15,10.0,5.0938722608637725,Adult
0,24.0,5.227786384284278,Adult
1,24.0,6.061016604500157,Adult
0,17.0,5.048729421061238,Adult
0,9.0,4.457768079982363,Adult
1,12.0,5.367428096177794,Adult
1,12.0,5.550690053671612,Adult
3,20.0,6.0370856916575315,Adult
0,20.0,4.928220960225541,Adult
8,3.0,5.491429978590107,Adult
0,5.0,4.706759680201642,Adult
2,2.0,4.943930413266465,Adult
2,25.0,4.761450726398398,Adult
0,11.0,5.3724309050794945,Adult
3,23.0,5.91440954366475,Adult
0,22.0,4.573261958586267,Adult
0,6.0,5.8465955485335845,Adult
12,14.0,5.029758595480144,Adult
0,16.0,6.362685223782037,Adult
4,21.0,4.933433834918511,Adult
8,13.0,6.096430402307327,Adult
0,5.0,6.005653947797617,Adult
1,20.0,4.559751392023678,Adult
0,25.0,5.278307394460178,Adult
3,22.0,6.373007650032294,Adult
2,10.0,4.22394810806872,Adult
2,22.0,5.4567211432980764,Adult
4,10.0,6.382618787820759,Adult
0,6.0,5.225027621724792,Adult
0,0.0,4.513790066836896,Adult
0,16.0,5.036767448060979,Adult
1,17.0,4.652121655259909,Adult
7,0.0,4.618389159272948,Adult
6,19.0,6.298812478947884,Adult
3,13.0,4.8944801046624224,Adult
0,8.0,6.03910150712488,Adult
2,0.0,5.175058852058447,Adult
9,8.0,4.481818011788131,Adult
1,8.0,4.788170331482988,Adult
6,12.0,5.437763110355724,Adult
7,22.0,5.55983665846283,Adult
